NEONsite,FluxnetSite,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2009,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
SRER,US-xSR,Santa Rita Experimental Range NEON,4,1.685315663,0.828266817,1.088695371,1.224008962,1.178104257,0.776872624,1.049976425,1.022032535,0.858639331,1.20856342,0.701647817,0.810494189,0.802896453,0.949307833,1.14006827,-0.608893181,-0.071463464,-0.24604096,-0.279569192,-0.275603315,-0.040353347,-0.186387756,-0.184879028,-0.09670886,-0.303952733,-0.001973646,-0.067627856,-0.057865656,-0.141607847,-0.256571796,1.034802413,0.758383666,0.823130515,0.9049417,0.870050597,0.735159392,0.831438959,0.818671133,0.752651277,0.878221896,0.717346812,0.75464305,0.751778406,0.798342616,0.868503104
SRER,US-xSR,Santa Rita Experimental Range NEON,5,1.504697382,0.779656475,0.966096941,1.127703749,0.991161142,0.746193046,0.975315442,0.928489092,0.665915041,1.288192088,0.732716307,0.776686782,0.782260935,0.856278915,0.999767526,-0.383303323,-0.000501877,-0.098370552,-0.16887787,-0.091711003,0.050074375,-0.072343553,-0.084245749,0.089536214,-0.307549918,0.006031897,0.011784337,0.01380276,-0.041408847,-0.1268759,1.130565322,0.827304337,0.900130914,0.98402243,0.930851046,0.868989796,0.927485063,0.862417647,0.844976522,0.985131879,0.776446991,0.858820669,0.860102046,0.849210333,0.873045405
SRER,US-xSR,Santa Rita Experimental Range NEON,6,1.156651013,0.606450226,0.740640904,0.888505465,0.836947713,0.656127616,0.764744327,0.826972667,0.777443335,1.004022901,0.599138148,0.692056527,0.598088535,0.629142442,0.856979038,-0.146271753,0.152832232,0.067726282,-0.013007351,0.026108848,0.13415202,0.074574572,0.02661389,0.036342588,-0.074370145,0.143868589,0.097173935,0.166909553,0.147263685,0.004322788,1.08559104,0.914817007,0.94134759,0.991676533,0.975302906,0.932237729,0.963491878,0.976359728,0.899677899,1.032830605,0.894319893,0.939719123,0.929383723,0.938538903,0.989454283
SRER,US-xSR,Santa Rita Experimental Range NEON,7,1.705995237,1.079504211,1.251729556,1.292003189,1.16440638,1.3538673,1.518409865,2.333845899,1.280415156,1.457234793,1.166620042,1.586059796,1.28583478,1.43145933,1.544043681,-0.360670014,-0.003481488,-0.135996386,-0.149923173,-0.042003554,-0.123085131,-0.221478059,-0.683127318,-0.126190582,-0.208111077,-0.066890566,-0.307124016,-0.109455225,-0.209390963,-0.275191019,1.319869047,1.14606193,1.20726787,1.206620037,1.212365401,1.287897992,1.301792542,1.565061512,1.239586574,1.293220133,1.159834431,1.276255276,1.213750573,1.270869457,1.29765394
SRER,US-xSR,Santa Rita Experimental Range NEON,8,2.341432337,2.092639185,2.176976092,1.89270227,2.554291002,3.00568059,2.871391724,2.954342148,1.448011889,2.863665728,2.160998516,2.047629837,1.979685608,2.298799613,2.092347628,-0.557611337,-0.437127071,-0.477397079,-0.338249982,-0.620540899,-0.875388909,-0.828791586,-0.87273224,-0.092841999,-0.8638561,-0.476767596,-0.408373786,-0.381791253,-0.53878511,-0.430343833,1.711007085,1.644574163,1.669214094,1.550441242,1.811982653,1.934832431,1.911055695,1.936044339,1.407449804,1.905534433,1.673986177,1.621873884,1.59919158,1.709291378,1.626713904
SRER,US-xSR,Santa Rita Experimental Range NEON,9,1.703196931,1.838038584,1.61953841,1.40007615,1.892399275,2.561501068,2.117320907,2.289980924,1.275351637,1.843990279,1.828565008,1.776212525,1.661664598,1.874162572,2.011630274,-0.256254399,-0.336403014,-0.193009222,-0.11892096,-0.341555874,-0.700582476,-0.465882452,-0.596381904,-0.053361415,-0.330467762,-0.344250348,-0.298973575,-0.248933478,-0.32662333,-0.380414955,1.42308908,1.437609717,1.407069039,1.281979125,1.493765149,1.668861551,1.55111096,1.580698228,1.237517585,1.476871307,1.414087006,1.404681306,1.379338819,1.480320095,1.513384049
SRER,US-xSR,Santa Rita Experimental Range NEON,10,1.1374643,1.155934107,1.329281874,1.04504636,1.206444409,1.350734802,1.273163943,1.276351392,0.838267101,1.217624007,1.064624863,0.98094694,0.995812461,1.332616484,1.466425247,-0.108778332,-0.133407176,-0.162262907,-0.052446459,-0.117429921,-0.240820696,-0.174656885,-0.183081923,0.02218277,-0.151065314,-0.087501528,-0.044086155,-0.072690137,-0.18434043,-0.24549044,0.97297757,0.95569047,1.072354066,0.937262752,0.999026009,1.017911905,1.013387721,1.005951395,0.846212084,0.985000747,0.927790418,0.896073254,0.874641654,1.046344371,1.102891463
SRER,US-xSR,Santa Rita Experimental Range NEON,11,0.791000507,0.869908327,0.82768283,0.753753599,0.840357872,0.914627214,0.84563185,0.842378788,0.610090161,0.785604598,0.744073607,0.674797335,0.718538468,0.819062014,0.952780691,-0.054278877,-0.061658288,-0.055753847,-0.04463484,-0.06132342,-0.092195378,0.001182917,-0.047303826,0.052020399,-0.080930001,-0.020496298,0.039344925,0.034133484,-0.030615636,-0.167817672,0.706942169,0.756583579,0.73526887,0.682076299,0.739151786,0.767369778,0.789782838,0.749663644,0.655433823,0.682256723,0.696627047,0.694709798,0.72490237,0.749494948,0.746937622
SRER,US-xSR,Santa Rita Experimental Range NEON,12,0.609832455,0.657256224,0.672162461,0.675284421,0.660689268,0.682992943,0.656508939,0.674659758,0.494268223,0.625535081,0.613735087,0.609065613,0.675477021,0.649821187,0.650373149,-0.055713064,-0.064377992,-0.053334754,-0.013495276,-0.016829615,-0.058620715,-0.052316738,-0.000487951,0.019597958,0.017394587,-0.0193643,-0.028345265,-0.040654557,-0.024691583,-0.045169133,0.559104192,0.591555838,0.612760652,0.648763988,0.629870751,0.622162528,0.592406643,0.652705022,0.529784144,0.625167936,0.60160933,0.573726358,0.613455123,0.618940815,0.603709618
STER,US-xSL,North Sterling NEON,1,0.218272397,0.237589937,0.297080809,0.240325304,0.213654725,0.233397167,0.109961022,0.113200369,0.30878594,0.196071345,0.184954902,0.22645313,0.21212396,0.23453324,0.154470677,-0.051445037,-0.095646735,-0.07294251,-0.067975884,-0.014663973,0.032219356,-0.013614187,-0.047173294,-0.056113538,-0.034880569,-0.037174972,-0.018937263,-0.046724005,-0.003213724,-0.030228852,1.41E+36,0.262956957,0.331228522,0.281420826,0.312892046,0.352986703,0.180265293,0.191582601,0.345255094,0.262390912,0.269107026,0.3029537,0.27347952,0.315511666,0.241382965
STER,US-xSL,North Sterling NEON,2,0.212368302,0.254775762,0.22180427,0.165679856,0.275797281,0.240789554,0.162317654,0.218251525,0.291547085,0.172226304,0.221252568,0.19238085,0.232625271,0.171629764,0.258114263,-0.018666785,-0.011374338,-0.010761442,-0.016427371,0.019768298,3.06E-05,-0.024533428,-0.01864657,0.000947508,-0.019535223,0.030129522,-0.01980763,0.022122757,-0.028128851,0.078460832,0.309029784,0.312042677,0.306387188,0.255200132,0.341643269,0.295733141,0.254497768,0.29242043,0.349888391,0.251217978,0.303295451,0.270671198,0.331882779,0.255900483,0.436483377
STER,US-xSL,North Sterling NEON,3,0.331119908,0.310480205,0.350870799,0.406781802,0.443453332,0.332282774,0.501694406,0.368253542,0.383046673,0.301532856,0.32546961,0.378736732,0.251005492,0.379356829,0.360910227,0.094848747,0.018910523,0.035891643,0.067678113,-0.034713625,0.06999299,0.002690085,0.019204506,0.054434393,0.058754483,0.065717358,0.046751399,0.056784442,0.013541505,0.016803834,0.467150856,0.373025401,0.409858176,0.489775066,0.431986711,0.416080507,0.530865633,0.414843256,0.433383651,0.398915011,0.40130541,0.447748993,0.342999295,0.412793411,0.424949358
STER,US-xSL,North Sterling NEON,4,0.890520497,0.627966629,1.110834948,0.68480487,0.896232499,0.785927087,1.171400909,0.66556726,0.699520467,0.870835901,0.619850658,0.87673401,0.51903795,0.757847768,0.754751848,-0.155787707,0.032075862,-0.273176366,0.011024024,-0.165358941,-0.059632559,-0.333280256,-0.030331752,-0.017502497,-0.209512317,-0.029214235,-0.13920684,0.047435914,-0.077454112,-0.080948505,0.749127858,0.682438329,0.809335742,0.702770796,0.751170519,0.729883077,0.82979913,0.65154307,0.693257304,0.715705072,0.637479111,0.754821095,0.578118876,0.692031203,0.711011909
STER,US-xSL,North Sterling NEON,5,1.987357235,0.811598845,2.326036065,1.062855247,1.693009064,0.940323377,2.524926848,0.989637377,1.661345562,1.814236827,1.348815387,1.020508392,1.160049137,1.593657266,1.573374265,-0.582205554,0.062932587,-0.721367554,-0.053054469,-0.446911654,-0.005883184,-0.899171645,-0.05189701,-0.365304487,-0.532651527,-0.256786591,-0.053402125,-0.162734804,-0.404591114,-0.353454376,1.308045079,0.924135054,1.474840394,1.026999939,1.203056938,0.943600816,1.446946954,0.962779728,1.239242878,1.231928725,1.086809671,0.974584301,0.996228152,1.159662299,1.230844476
STER,US-xSL,North Sterling NEON,6,1.724495263,0.815839359,2.516274011,1.343148893,1.868095152,0.849841918,1.947135115,1.201142439,2.967113467,2.094283821,2.140581197,0.739534761,1.127946554,2.269770592,2.072700891,-0.337892044,0.183401293,-0.753103312,-0.130961083,-0.408873391,0.129620473,-0.451361803,-0.097286394,-1.018033824,-0.518546498,-0.609718331,0.164891046,-0.031746183,-0.630735225,-0.489004153,1.413399945,1.110488375,1.645609785,1.231788246,1.430934012,1.086030849,1.459978559,1.136500183,1.76276307,1.517492382,1.436602032,1.039556108,1.156502852,1.531201822,1.520642922
STER,US-xSL,North Sterling NEON,7,2.167149074,0.930961087,2.017053832,1.8322042,1.528304824,1.122837691,1.648287477,1.162549007,2.614035125,1.847720839,2.186954426,1.119703598,1.458765235,2.023730364,1.781708745,-0.515604745,0.168910553,-0.396132751,-0.334993746,-0.167404773,0.0474064,-0.191706272,0.014935327,-0.768196135,-0.355458033,-0.506368287,0.030726691,-0.113741959,-0.436082348,-0.325324484,1.658400298,1.215650181,1.610437751,1.47668974,1.408719136,1.261658395,1.51678596,1.281811932,1.723908971,1.530235198,1.670969899,1.281353388,1.397664471,1.57336594,1.475358092
STER,US-xSL,North Sterling NEON,8,1.679287929,1.244281353,1.726554444,1.879414264,1.474777176,1.275339034,1.778059265,2.062553688,1.855816283,1.481521115,1.591582639,0.866792361,1.301296389,2.022203184,1.27612429,-0.228750846,-0.01532961,-0.220527024,-0.366874124,-0.153686688,-0.013032723,-0.275107397,-0.433058614,-0.364027162,-0.16543418,-0.227482697,0.141353947,-0.041886338,-0.450816326,-0.050691089,1.460010449,1.291968587,1.520013455,1.465311251,1.362021256,1.347965074,1.546186482,1.587605784,1.491500137,1.379132757,1.421558624,1.108988221,1.346591579,1.549427779,1.295984193
STER,US-xSL,North Sterling NEON,9,0.822684851,0.992011209,0.906079252,1.032639114,0.660639103,0.782380986,0.665968234,1.383395962,0.867066447,0.606378864,0.808601287,0.437763168,0.743570203,1.157702159,0.557625214,0.05142214,-0.010476645,-0.02983807,-0.028084197,0.145190874,0.059897614,0.142588201,-0.247748215,0.028668761,0.155236002,0.044597885,0.260521294,0.114696552,-0.136208009,0.217150946,0.947016404,1.031702446,0.918764652,1.048005224,0.873797704,0.907847266,0.894408224,1.125157204,0.972500742,0.855462353,0.929400707,0.765041245,0.958276399,1.058197739,0.858905333
STER,US-xSL,North Sterling NEON,10,0.50408203,0.442271972,0.362733599,0.576927749,0.424810686,0.446929563,0.401649895,0.537559178,0.362755563,0.402699951,0.380425141,0.301728144,0.515979674,0.576668906,0.302872756,0.075799627,0.081505688,0.185317381,0.07807885,0.164710646,0.114019994,0.164606961,0.094976532,0.171030492,0.159218805,0.141143874,0.206696671,0.061035616,0.042441463,0.231750951,0.607448228,0.546709379,0.582950805,0.701719392,0.631390715,0.571744365,0.582689361,0.652654582,0.58987372,0.579620139,0.549325795,0.519053517,0.596275415,0.657747342,0.56859037
STER,US-xSL,North Sterling NEON,11,0.241813088,0.285589393,0.237053342,0.244216552,0.258009231,0.255782221,0.226882663,0.294151223,0.22848215,0.227930884,0.239033822,0.23300259,0.268470108,0.247107363,0.231012607,0.067828817,0.076481476,0.101067329,0.039879365,0.068841631,0.102287997,0.121035038,0.069837384,0.074955947,0.047746992,0.068083799,0.096925418,0.062588911,0.072324874,0.07064315,0.381476697,0.410122926,0.378429556,0.37905493,0.375364965,0.394554689,0.39430152,0.414940746,0.369266835,0.339527352,0.335238634,0.354433454,0.362532735,0.377718235,0.337857345
STER,US-xSL,North Sterling NEON,12,0.199592553,0.247080542,0.205174853,0.284816024,0.257363492,0.13977158,0.109683433,0.217517962,0.179213932,0.215324393,0.210546136,0.144420602,0.216841072,0.121701258,0.157658763,-0.049961205,-0.045137388,-0.048226099,-0.033258991,0.011484861,0.019889531,-0.020007938,-0.030431041,-0.043840338,-0.010272823,0.012532193,-0.017606923,-0.004699399,-0.005111949,0.009869863,0.270086958,0.302317915,0.276300888,0.371207868,0.370687924,0.24272662,0.207821785,0.28483749,0.249761994,0.294208183,0.295275785,0.223916025,0.285041667,0.230781678,0.245441944
TALL,US-xTA,Talladega National Forest NEON,1,0.962364023,1.165025033,1.084400728,1.06136458,1.233277175,1.303398837,1.182201633,1.185025866,1.068281582,0.987773218,0.983740794,1.195030453,0.923226984,1.110847637,1.014735245,0.345898206,0.271053539,0.19217869,0.323806211,0.319209585,0.289500678,0.352923141,0.267186437,0.303504217,0.289772395,0.272705581,0.26689321,0.423104284,0.215443188,0.342982549,1.41E+36,1.419404961,1.254182678,1.365956716,1.532120062,1.589499284,1.485505904,1.421563267,1.339163308,1.218523615,1.216220365,1.455916176,1.308582991,1.297225403,1.32961756
TALL,US-xTA,Talladega National Forest NEON,2,1.455801508,1.38730141,1.273464099,1.069360189,1.340650245,1.378149741,1.454786383,1.373245286,1.317883779,1.140099036,1.446207806,1.450265534,1.185822005,1.332320617,1.279696155,0.227849442,0.11312435,0.289121398,0.382804359,0.272689651,0.168940292,0.037855726,0.235092144,0.124676448,0.138790858,0.142310775,0.137514739,0.298360797,0.196553701,0.151370551,1.691902901,1.553720956,1.532211446,1.407006829,1.586782397,1.554362637,1.468061038,1.596038629,1.473108526,1.247815152,1.62241712,1.572573397,1.466643974,1.51349363,1.42023185
TALL,US-xTA,Talladega National Forest NEON,3,2.197088338,2.307227342,2.493333203,2.610562218,2.128925245,2.420513757,3.11277842,2.392087001,2.340141779,2.108103316,2.802520469,3.573928953,1.91376712,1.985810445,1.97231801,-0.147843878,-0.184538239,-0.101531393,-0.530275403,-0.106991135,-0.42884779,-0.723345336,-0.318046055,-0.075315825,-0.136016339,-0.366759877,-0.780165252,-0.17014506,-0.116116985,0.080888555,2.025861562,2.109486877,2.38065274,2.179293232,2.014124716,2.088895912,2.443303952,2.131561271,2.255052497,1.968358719,2.451554278,2.807112368,1.766211781,1.886591118,2.013605192
TALL,US-xTA,Talladega National Forest NEON,4,5.863093549,5.420822411,5.821223995,5.802611537,5.57044874,6.361639935,6.042662358,5.819842014,5.197877119,6.389360138,6.6649326,6.720065165,5.149109557,4.835846961,5.1256328,-2.180180128,-1.581383386,-2.016030196,-2.291868799,-2.060579763,-2.470224564,-2.308150022,-2.175209507,-1.764838719,-2.769064376,-2.627992725,-2.638890162,-1.689748972,-1.482847864,-1.300598861,3.794339201,3.845442105,3.928844609,3.694699507,3.600245293,4.046127481,3.750907423,3.815035432,3.501833016,3.865150041,4.149495677,4.230975608,3.492486457,3.397307157,3.808695576
TALL,US-xTA,Talladega National Forest NEON,5,7.52019895,7.474436643,7.114937448,7.682047747,7.698027104,7.7485596,7.536355411,7.389465343,6.728148833,7.650862878,7.472362545,7.11407179,7.225052745,7.276753598,7.076521995,-3.138450535,-3.020161724,-2.441722338,-2.966223023,-3.368093929,-3.354820113,-3.246897227,-2.939465657,-2.181158985,-3.098949896,-3.074577809,-2.878182488,-2.90652295,-3.012553162,-2.683329742,4.604587281,4.674481083,4.687513841,4.856882132,4.576311425,4.608919969,4.599617921,4.651417622,4.576518184,4.796568287,4.647422155,4.505355391,4.501383904,4.499784462,4.580914332
TALL,US-xTA,Talladega National Forest NEON,6,7.054150725,7.666340733,7.609774984,7.17242399,7.721794738,7.835177542,7.289962024,7.775696278,7.415694789,8.033627805,7.27953644,6.839033642,7.726782731,7.886147082,7.669727222,-2.473433783,-3.063768006,-2.890285021,-2.177991532,-3.050779196,-3.369946631,-2.731311668,-3.320227738,-2.813401326,-3.392275522,-2.769056351,-2.547303944,-2.921471636,-3.224066097,-3.114605589,4.79307229,4.877631401,4.883157914,4.968410978,4.911195961,4.804085998,4.778697242,4.784851574,4.751382984,4.993464912,4.707332022,4.465620694,4.991541457,4.964821944,4.861485603
TALL,US-xTA,Talladega National Forest NEON,7,7.573936846,7.624849727,7.591990495,7.764042515,7.252152807,7.604949157,6.891837195,7.205846962,7.266407303,7.648154371,7.143428803,6.838872894,7.214422933,7.409882212,7.444477917,-3.14070491,-3.020792218,-2.77783608,-3.199248395,-2.276439192,-2.841009569,-2.28068402,-2.727083498,-2.785227332,-2.901396311,-2.461485749,-2.248912819,-2.372312207,-2.928934919,-2.852760086,4.764671219,4.878184413,4.976163108,4.900043144,5.004450746,4.945850215,4.720482113,4.676671789,4.705277361,4.943717022,4.816108143,4.68658245,4.919596948,4.736462948,4.777330277
TALL,US-xTA,Talladega National Forest NEON,8,6.090068256,6.939513871,6.975299188,6.558795807,6.954282563,7.036881918,6.582504986,6.327669291,6.515483482,6.693977639,5.843152838,6.005388978,6.462843107,6.504258324,6.480514125,-1.678919239,-2.394324412,-2.346412887,-2.197317185,-2.435345116,-2.476812217,-2.022130991,-1.857144127,-2.034686706,-2.266788316,-1.629031143,-1.834453907,-2.114655551,-2.180694578,-2.18861548,4.496114823,4.657560568,4.742594685,4.514977594,4.656396483,4.703463538,4.617642838,4.531448916,4.551311991,4.56667484,4.354409263,4.349607712,4.540932093,4.480752982,4.463650163
TALL,US-xTA,Talladega National Forest NEON,9,5.379414551,5.20542929,5.428053233,5.665613836,5.597230065,5.694768716,5.572983482,5.558876299,4.963324281,5.462739433,5.211044909,5.010554404,5.355997737,5.104014625,4.887829969,-1.578488033,-0.979122505,-1.722221841,-1.708668877,-1.530115979,-1.750434478,-1.495939446,-1.547435626,-0.907996263,-1.684752753,-1.520044946,-1.400568326,-1.526229833,-1.262513166,-1.14233851,3.860678866,4.235069407,3.83997685,4.073783715,4.197217174,4.051586873,4.142287438,4.067690196,3.979824444,3.932650881,3.773507701,3.755181835,3.985706685,3.963939803,3.831598203
TALL,US-xTA,Talladega National Forest NEON,10,3.532680712,3.506540033,3.427014437,3.541877843,3.754662718,3.63625844,3.915966508,3.579618103,3.107792422,3.624516579,3.452907559,3.280632841,3.543439595,3.819929846,3.297300955,-0.696792816,-0.2805676,-0.407619652,-0.248062348,-0.712689364,-0.719271049,-0.710609723,-0.625500285,-0.251824152,-0.813498759,-0.627909026,-0.503240345,-0.651311473,-0.841545067,-0.311051384,2.807080791,3.142693621,2.973896659,3.257503433,3.02697728,2.861979621,3.173144445,2.93036631,2.7935499,2.844395843,2.809967831,2.762232232,2.832298975,2.97533429,3.011272168
TALL,US-xTA,Talladega National Forest NEON,11,1.880659585,1.94624236,1.73749406,1.860405811,1.722513414,1.870962809,1.984905052,1.494984744,1.754586608,1.890576347,1.547235264,1.708184279,1.539804203,1.834476768,1.89825483,0.165109677,-0.01712389,0.187005712,0.28584986,0.146220564,0.014752987,0.056226197,0.174031935,0.100232603,0.11715068,0.207228358,0.118633559,0.196485597,0.024987922,0.119578594,2.045572768,1.866018846,1.901277666,2.087913095,1.842296809,1.840068253,1.998469274,1.642902681,1.82178171,1.96834061,1.723253701,1.830032711,1.685580866,1.823008297,2.019849127
TALL,US-xTA,Talladega National Forest NEON,12,1.193951069,1.215953186,0.96024,1.289895848,1.16921442,1.374491599,1.334052689,0.966529228,0.985870429,1.124407344,1.211377474,0.977497877,0.96843797,1.042014354,1.321024222,0.314569572,0.30974238,0.329724794,0.236337314,0.262740962,0.387529528,0.352721082,0.442378196,0.375336206,0.254786075,0.349069718,0.454902813,0.377560769,0.410370652,0.332193836,1.488922632,1.492068102,1.292983596,1.503653656,1.407513115,1.737874549,1.690662998,1.388136715,1.309176529,1.324704458,1.545093785,1.411863989,1.310855995,1.415469704,1.680895264
TREE,US-xTR,Treehaven NEON,1,0.023968266,0.080808931,0.094041095,0.024692762,0.011973941,0.047051795,0.02838286,0.024863046,0.002668893,0.032665426,0.012990859,0.06518648,0.027208988,0.010599315,0.005419103,0.500973791,0.609567272,0.553016962,0.482447455,0.407772208,0.583332057,0.531272144,0.48172097,0.433609481,0.515282596,0.451404719,0.568068243,0.512730513,0.372013187,0.441331548,1.41E+36,0.583686852,0.558117072,0.388185329,0.316301678,0.522315523,0.441395559,0.39531527,0.337123393,0.431630263,0.348511771,0.517682188,0.429440751,0.286974524,0.348638954
TREE,US-xTR,Treehaven NEON,2,0.008671227,0.042358123,0.011440743,0.010052892,0.052668383,0.025452752,0.010769581,0.003733299,0.013671013,0.023709445,0.027165939,0.037508284,0.005427796,0.007024806,0.001255411,0.42532253,0.512587119,0.416108013,0.425515323,0.496465959,0.474547388,0.409117435,0.408485407,0.449928052,0.452316311,0.454421555,0.47851679,0.420783521,0.377885276,0.370052044,0.356858173,0.505239137,0.368053669,0.365304113,0.497848193,0.43585767,0.353090442,0.336289198,0.396761329,0.422815203,0.418546787,0.466532151,0.349636798,0.3085023,0.306980546
TREE,US-xTR,Treehaven NEON,3,0.127732054,0.13225388,0.336239372,0.122287044,0.117852688,0.196746445,0.395292306,0.085776006,0.256883442,0.42093923,0.099467012,0.608979044,0.081849034,0.052900131,0.225868323,0.579390111,0.544545258,0.526112823,0.580704489,0.518358217,0.52569953,0.521807461,0.505634008,0.517032932,0.562944246,0.51748201,0.599344279,0.517205443,0.475201026,0.51729585,0.658610939,0.608877473,0.82208402,0.643273058,0.575354339,0.709752302,0.84498094,0.556094569,0.740224126,0.937389585,0.5940046,1.197168935,0.552065097,0.458604374,0.696460287
TREE,US-xTR,Treehaven NEON,4,0.838804927,0.735802139,0.897814005,0.855012807,0.904881044,1.08534006,0.863282814,0.577435376,0.76616193,1.162889345,0.598642575,1.21935746,0.573546325,0.462124585,1.084692004,0.57662272,0.704703976,0.550823556,0.608437044,0.61129751,0.514095755,0.474364116,0.80873261,0.593852898,0.389987688,0.690071944,0.356146817,0.63720666,0.772929991,0.450719679,1.374608152,1.374391914,1.457680969,1.424064893,1.524528748,1.617298631,1.360319762,1.301388605,1.322364608,1.591496022,1.2011162,1.603568821,1.134088786,1.110382513,1.564437021
TREE,US-xTR,Treehaven NEON,5,4.590352973,2.979072401,3.446285547,3.155069928,3.378849421,4.139551958,4.38410925,3.259442407,4.00444239,4.643130685,3.426601679,5.380217616,3.876622081,3.379375747,4.281557029,-1.485201175,-0.56712228,-0.78272772,-0.399948948,-0.582288145,-1.19961147,-1.246247183,-0.829688607,-1.325271769,-1.56412859,-0.738396626,-2.078837469,-1.117925516,-0.698620608,-1.307473766,3.139635547,2.433897538,2.752844187,2.729321069,2.814575057,3.016292413,3.184923602,2.481721382,2.80292783,3.218390862,2.692175744,3.358847796,2.861161721,2.748293251,2.984503858
TREE,US-xTR,Treehaven NEON,6,7.15495207,7.298476826,7.836098242,7.318619845,8.425842944,8.037290563,8.417255803,7.326181695,7.022458902,6.871165935,7.359848797,7.993361467,7.338511036,7.738940666,7.516588755,-2.627991902,-2.736629588,-3.456124184,-3.040583093,-3.895868563,-3.84447909,-3.941267913,-3.069821437,-2.764429145,-2.483443264,-3.026429704,-3.49945495,-3.083784099,-3.122297343,-3.140905855,4.407174197,4.428067077,4.350237023,4.207278968,4.571538012,4.362698349,4.551423902,4.213143978,4.286801216,4.342650031,4.357890197,4.523566018,4.254390691,4.466569469,4.265891608
TREE,US-xTR,Treehaven NEON,7,7.872137974,8.629875032,7.889992571,7.749711996,8.292442174,7.801317849,8.242058083,8.237728857,7.433300068,7.529208725,7.89369813,8.267156319,7.98221363,8.023604556,8.217444835,-3.235253821,-3.780780861,-3.218816016,-3.201461486,-3.521542155,-3.258923172,-3.708981013,-3.832862513,-3.150585029,-2.828696257,-2.917240283,-3.640200063,-3.339850093,-3.405521072,-3.76805164,4.659607133,4.838474819,4.582020768,4.514244709,4.777872735,4.647391806,4.611838133,4.554926389,4.248284747,4.653505855,4.868206034,4.760675759,4.596740821,4.516892823,4.562520814
TREE,US-xTR,Treehaven NEON,8,6.62243354,7.405003654,7.208124431,6.513786524,6.798379721,6.665353037,6.417764214,7.036611156,6.720304402,6.619106959,6.968368882,6.318739312,6.767801884,6.519554119,5.985203978,-2.330704505,-2.884153204,-2.758081883,-2.368270453,-2.561592871,-2.408237776,-2.200384905,-2.883356386,-2.390063906,-2.327372778,-2.651536015,-2.389004876,-2.498032831,-2.10657108,-1.668612182,4.274862671,4.455277644,4.464170671,4.015603629,4.228896603,4.216509266,4.189720831,4.224312436,4.182746133,4.279908074,4.308673645,3.998447504,4.22013144,4.250507779,4.170926967
TREE,US-xTR,Treehaven NEON,9,3.41364733,4.030448772,3.848660866,4.439160623,4.016547676,3.472471452,3.568753126,3.811082103,4.350269793,3.191928538,3.819873677,3.094214764,4.258135053,3.817546445,4.113759019,-0.281706335,-0.428824785,-0.513142859,-0.850558492,-0.460642538,-0.292649973,-0.163799884,-0.545252513,-0.879535416,-0.219013902,-0.640867952,-0.161420651,-0.778992403,-0.501703013,-0.698595491,2.966842061,3.442058379,3.183087081,3.445532387,3.467876088,3.017011726,3.298991312,3.148898331,3.342007827,2.793985086,3.120120676,2.85010504,3.353158252,3.154354677,3.327234129
TREE,US-xTR,Treehaven NEON,10,0.839625553,0.849189167,1.049978065,0.974880143,1.1715432,0.749970271,0.955328121,0.831742427,0.729109434,0.862030791,1.01079479,0.556580783,0.82562398,0.784433714,1.043316519,0.793048222,0.704351184,0.715559903,0.775591053,0.740720025,0.804083337,0.812669381,0.839367091,0.774633545,0.738447866,0.722948942,0.819087098,0.808901776,0.78975886,0.815035289,1.538122014,1.425607893,1.680118022,1.634254028,1.813650389,1.442984464,1.685555225,1.566868205,1.37020247,1.52865758,1.688830838,1.263464807,1.51813181,1.438599861,1.800786016
TREE,US-xTR,Treehaven NEON,11,0.38562274,0.201758351,0.241436004,0.224500095,0.197239661,0.246170362,0.232983056,0.18176124,0.294893812,0.269384073,0.276774938,0.288775104,0.180677788,0.09328262,0.337512736,0.853875007,0.745179434,0.817536682,0.753494505,0.784711564,0.782008436,0.76999323,0.740759397,0.813465935,0.764855768,0.783412019,0.773588294,0.671968577,0.654583448,0.844259903,1.084481041,0.763940322,0.87524536,0.806846894,0.811896256,0.852102367,0.824938907,0.741619465,0.93405239,0.872658706,0.893330191,0.909906911,0.682386011,0.570102591,1.023057416
TREE,US-xTR,Treehaven NEON,12,0.100342092,0.123385233,0.062942478,0.028384295,0.03384714,0.100792842,0.032529747,0.02253572,0.026052143,0.032814393,0.087599555,0.078597745,0.011374134,0.035861739,0.07249355,0.62791339,0.671185724,0.602629437,0.503746591,0.552854694,0.675885533,0.542352492,0.494166598,0.506756289,0.523452809,0.652148783,0.606889616,0.431326644,0.557306388,0.606884845,0.59138554,0.652346059,0.508987353,0.393959815,0.448132296,0.633703595,0.430309768,0.378590523,0.389607871,0.412796948,0.592776128,0.550159839,0.326362184,0.459413004,0.548168779
